Temperature ( K ),density ( kg/m 3 ),Uncertainty,Phase,Quality,Source,Set Label,,,,,,,,,,,,,,,,,,,,,
298.15,826.44,0.24,Liquid-Gas,Experimental,NIST,Authors: Pineiro, A.,Brocos, P.,Amigo, A.,Pintos, M.,Bravo, R. Title: Refractive Indexes of Binary Mixtures of Tetrahydrofuran with l-Alkanols at 25deg C and Temperature Dependence of nand p for the Pure Liquids Citation: J. Solution Chem.,2002,31, 369-380,,,,,,,,,
298.15,826.424058894,5.00523107773,Liquid-Gas,Experimental,NIST,Authors: Pineiro, A.,Brocos, P.,Bravo, R.,Amigo, A. Title: A comprehensive approach to the surface tension of binary liquid mixtures Citation: Fluid Phase Equilib.,2001,182, 337-352,,,,,,,,,,,
298.15,826.29,0.43,Liquid-Gas,Experimental,NIST,Authors: Rilo, E.,Freire, S.,Segade, Luisa,Cabeza, Oscar,Franjo, C.,Jimenez, E. Title: Surface tensions, densities and refractive indexes of mixtures of dibutyl ether and 1-alkanol at T=298.15 K Citation: J. Chem. Thermodyn.,2003,35, 839-850,,,,,,
298.15,826.58,0.24,Liquid-Gas,Experimental,NIST,Authors: Sanz, L. F.,Gonzalez, J. A.,de la Fuente, I. G.,Cobos, J. C. Title: Thermodynamics of mixtures with strongly negative deviations from Raoult s law. XII. Densities, viscosities and refractive indices at T = (293.15 to 303.15) K for (1-heptanol, or 1-decanol + cyclohexylamine) systems. Application of the ERAS model to (1-alkanol + cyclohexylamine) mixtures Citation: J. Chem. Thermodyn.,2015,80, 161-171,,,,,,,,,
298.15,826.5,0.2,Liquid-Gas,Experimental,NIST,Authors: Sastry, N. V.,Valand, M. K. Title: Densities, Viscosities, and Relative Permittivities for Pentane + 1-Alcohols (C1 to C12) at 298.15 K Citation: J. Chem. Eng. Data,1998,43, 152-157,,,,,,,,,,,,,
298.15,826.5,0.5,Liquid-Gas,Experimental,NIST,Authors: Sastry, N. V.,Valand, M. K. Title: Thermodynamics of Acrylic Ester-Organic Solvent Mixtures. V. Viscosities and Excess Viscosities of Alkyl Acrylates-1-Alcohol Binary Mixtures at 298.15 and 308.15 K Citation: Int. J. Thermophys.,1997,18, 1387-1403,,,,,,,,,,,,,,,
298.15,826.5,0.8,Liquid-Gas,Experimental,NIST,Authors: Sastry, N. V.,Valand, M. K. Title: Viscosities and Densities for Heptane + 1-Pentanol, +1-Hexanol, +1- Heptanol, +1-Octanol, +1-Decanol, and +1-Dodecanol at 298.15 K and 308.15 K Citation: J. Chem. Eng. Data,1996,41, 1426-1428,,,,,,,,,,
298.15,826.73,0.24,Liquid-Gas,Experimental,NIST,Authors: Shaik, J.,Sankar, M. G.,Ramachandran, D.,Rambabu, C. Title: Effect of Chain Length of Alcohol on Thermodynamic and Transport Properties of Their Binary Mixtures with N-Ethylaniline at Different Temperatures Citation: J. Solution Chem.,2014,43, 2067-2100,,,,,,,,,,,
298.15,826.6,0.6,Liquid-Gas,Experimental,NIST,Authors: Yu, C. H.,Tsai, F. N. Title: Excess volumes of (tetralin + an n-alkan-1-ol) Citation: J. Chem. Thermodyn.,1994,26, 191-195,,,,,,,,,,,,,,,
298.15,828.3,0.3,Liquid-Gas,Experimental - Rejected,NIST,Authors: Domanska, U.,Pobudkowska, A.,Wisniewska, A. Title: Solubility and Excess Molar Properties of 1,3-Dimethylimidazolium Methylsulfate, or 1-Butyl-3-Methylimidazolium Methylsulfate, or 1-Butyl-3-Methylimidazolium Octylsulfate Ionic Liquids with n-Alkanes and Alcohols: Analysis in Terms of the PFP and FBT Models Citation: J. Solution Chem.,2006,35, 311-334,,,,,,,,,,
298.15,827.78,0.653,Liquid-Gas,Experimental - Rejected,NIST,Authors: Dubey, N. Title: Micellar Properties and Related Thermodynamic Parameters of Aqueous Anionic Surfactants in the Presence of Monohydric Alcohols Citation: J. Chem. Eng. Data,2011,56, 3291-3300,,,,,,,,,,,,,,,,,
298.15,828.1,0.3,Liquid-Gas,Experimental - Rejected,NIST,Authors: Sastry, N. V.,Valand, M. K. Title: EXCESS VOLUMES OF 1-ALCOHOL + HEPTANE MIXTURES AT 298.15 ASSOCIATION MODEL WITH FLORY INTERACTION TERM AND 308.15 K - APPLICATION OF AN Citation: Phys. Chem. Liq.,1999,1999, 381-394,,,,,,,,,,,,,,,
298.15,827.6,1.7,Liquid-Gas,Experimental - Rejected,NIST,Authors: Shakhverdiev, A. N.,Naziev, Y. M.,Safarov, D. T. Title: Thermal properties of aliphatic alcohols near the L-gas phase transition Citation: Thermophysical Studies of liquids and gas at high arameters of state,1992, Pg. 1631, Oil and Gas Institute:,,,,,,,,,,,,,
298.2,826.8,0.36,Liquid-Gas,Experimental,NIST,Authors: Gilani, H. G.,Azadian, M. Title: Tie-line data for water- formic acid-1-decanol ternary system at T = (298.2,303.2,313.2, 323.2)  K Citation: Thermochim. Acta,2012,547, 141-5,,,,,,,,,,,,
298.2,826.86,0.24,Liquid-Gas,Experimental,NIST,Authors: Gilani, H. G.,Golpour, M.,Souraki, B. A. Title: Ternary equilibrium data of mixtures consisting of 2-butanol, water, and heavy alcohols at T = 298.2 K Citation: J. Chem. Thermodyn.,2012,49, 39-45,,,,,,,,,,,
300,825.13,0.14,Liquid-Gas,Experimental,NIST,Authors: Domanska, U.,Nevines, A.,Laskowska, M. Title: Temperature and composition dependence of the density and viscosity of binary mixtures of (1-decanol + fragrance material) Citation: Thermochim. Acta,2009,491, 10-19,,,,,,,,,,,,,
300.15,825.12,0.24,Liquid-Gas,Experimental,NIST,Authors: Pineiro, A.,Brocos, P.,Amigo, A.,Pintos, M.,Bravo, R. Title: Refractive Indexes of Binary Mixtures of Tetrahydrofuran with l-Alkanols at 25deg C and Temperature Dependence of nand p for the Pure Liquids Citation: J. Solution Chem.,2002,31, 369-380,,,,,,,,,
302.15,823.75,0.24,Liquid-Gas,Experimental,NIST,Authors: Pineiro, A.,Brocos, P.,Amigo, A.,Pintos, M.,Bravo, R. Title: Refractive Indexes of Binary Mixtures of Tetrahydrofuran with l-Alkanols at 25deg C and Temperature Dependence of nand p for the Pure Liquids Citation: J. Solution Chem.,2002,31, 369-380,,,,,,,,,
303,822.1,6.6,Liquid-Gas,Experimental,NIST,Authors: Mehra, R.,Gaur, A. K. Title: Study of a Binary Liquid Mixture of Diethylamine and 1-Decanol and Validation of Theoretical Approaches of Sound Speed at Different Temperatures Citation: J. Chem. Eng. Data,2008,53, 863-866,,,,,,,,,,,,,,,
303.134,828,5,Liquid-Gas,Experimental - Rejected,NIST,Authors: Golik, A. Z.,Adamenko, I. I. Title: Compressibility and molecular structure of liquids: II normal alcohols and their solutions Citation: Ukr. Fiz. Zh.,1965,10,558,,,,,,,,,,,,,,,
303.143055,822.7,0.4,Liquid-Gas,Experimental,NIST,Authors: Dewan, R. K.,Mehta, S. K. Title: Excess Molar Volumes of {xCH2(CH2)3SO2 + (1-x)CnH2n+2OH} for n = 6,7,8, and 10 Citation: J. Chem. Thermodyn.,1986,18,697,,,,,,,,,,,,
303.143055,823.2,1.1,Liquid-Gas,Experimental,NIST,Authors: Matsuo, S.,Makita, T. Title: Volumetric properties of 1-alkanols at temperatures in the range 298-348 K and pressures up to 40 MPa Citation: Int. J. Thermophys.,1989,10, 885-897,,,,,,,,,,,,,,,
303.15,823.029,4.822,Liquid-Gas,Experimental,NIST,Authors: Al-Kandary, J. A.,Al-Jimaz, A. S.,Abdul-Latif, A. M. Title: Densities, viscosities, speeds of sound and refractive indices of binary mixtures of tetrahydrofuran with 1-hexanol, 1-heptanol, 1-octanol, 1-nonanol and 1- decanol at 298.15,303.15, 308.15 and 313.15 K Citation: Phys. Chem. Liq.,2009,47, 210-224,,,,,,
303.15,822.6,3.6,Liquid-Gas,Experimental,NIST,Authors: Apaev, T. A.,Gylmanov, A. A. Title: Measurement of the density of n-decyl alcohol over a wide range of temperature and pressure Citation: Izv. Vyssh. Uchebn. Zaved., Neft Gaz,1990,33, 22-39,,,,,,,,,,,,,,
303.15,823.1,0.44,Liquid-Gas,Experimental,NIST,Authors: Bhatia, S. C.,Rani, R.,Bhatia, R. Title: Densities, Speeds of Sound, and Isentropic Compressibilities of Binary Mixtures of {Alkan-1-ols + 1,2-Dimethylbenzene, or 1,3-Dimethylbenzene, or 1,4-Dimethylbenzene, or Ethylbenzene} at (293.15,303.15, and 313.15) K Citation: J. Chem. Eng. Data,2011,56, 1675-1681,,,
303.15,822.92,0.44,Liquid-Gas,Experimental,NIST,Authors: Bhatia, S. C.,Rani, R.,Sangwan, J.,Bhatia, R. Title: Densities, Viscosities, Speeds of Sound, and Refractive Indices of Binary Mixtures of 1-Decanol with Isomeric Chlorotoluenes Citation: Int. J. Thermophys.,2011,32, 1163-1174,,,,,,,,
303.15,822.97,0.235,Liquid-Gas,Experimental,NIST,Authors: Dubey, G. P.,Sharma, M. Title: Acoustic, thermodynamic, viscometric and volumetric studies in binary systems of 1-decanol with n-hexane, n-octane and n-decane with respect to temperaturestar, open Citation: J. Mol. Liq.,2008,143, 109-114,,,,,,,,,,,
303.15,822.98,0.67,Liquid-Gas,Experimental,NIST,Authors: Dzida, M.,Goralski, P. Title: Excess molar heat capacities for (decan-1-ol + n-heptane) at temperatures from (290 to 318) K. Experimental results and theoretical description using the ERAS model Citation: J. Chem. Thermodyn.,2006,38, 962-969,,,,,,,,,,,,,,,
303.15,822.95,0.947,Liquid-Gas,Experimental,NIST,Authors: Dzida, M. Title: Speeds of Sound, Densities, Isobaric Thermal Expansion, Compressibilities, and Internal Pressures of Heptan-1-ol, Octan-1-ol, Nonan-1-ol, and Decan-1-ol at Temperatures from (293 to 318) K and Pressures up to 100 MPa Citation: J. Chem. Eng. Data,2007,52, 521-531,,,,,,,,,,
303.15,823,0.6,Liquid-Gas,Experimental,NIST,Authors: Franca Faria, M. A.,Sa, C. F. d.,Lima, G. R.,Filho, J. I. B. C.,Martins, R. J.,Cardoso, M. J. E. d. M.,Barcia, O. E. Title: Measurement of Density and Viscosity of Binary 1-Alkanol Systems (C8-C11) at 101 kPa and Temperatures from (283.15 to 313.15) K Citation: J. Chem. Eng. Data,2005,50, 1938-1943,,,,,
303.15,823.15,0.24,Liquid-Gas,Experimental,NIST,Authors: Gonzalez, J. A.,Mediavilla, A.,de la Fuente, I. G.,Cobos, J. C. Title: Thermodynamics of 1-alkanol + linear polyether mixtures Citation: J. Chem. Thermodyn.,2013,59, 195-208,,,,,,,,,,,
303.15,823,5,Liquid-Gas,Experimental,NIST,Authors: Kumar, K. S.,Reddy, N. V. Title: Excess Volumes of Binary Mixtures of Benzene 1-Alkanols at 303.15 K Citation: Phys. Chem. Liq.,2001,39, 117-123,,,,,,,,,,,,,,,
303.15,822.77,0.74,Liquid-Gas,Experimental,NIST,Authors: Nikam, P. S.,Shirsat, L. N.,Hasan, M. Title: Densities and viscosities of binary mixtures of acetonitrile with, alkanols (C5,C6,C7,C8,C10) at 298.15, 303.15 and 308.15 K Citation: J. Indian Chem. Soc.,2000,77, 244-248,,,,,,,
303.15,822.88,0.33,Liquid-Gas,Experimental,NIST,Authors: Oswal, S. L.,Desai, H. S. Title: Studies of viscosity and excess molar volume of binary mixtures 2. Butylamine + I -alkanol mixtures at 303.15 and 313.15 K Citation: Fluid Phase Equilib.,1999,161, 191-204,,,,,,,,,,,,,,,
303.15,822.88,0.23,Liquid-Gas,Experimental,NIST,Authors: Oswal, S. L.,Desai, H. S. Title: Studies of viscosity and excess molar volume of binary mixtures 3. 1-alkanol + di-n-propylamine, and + di-n-butylamine mixtures at 303.15 and 313.15 K Citation: Fluid Phase Equilib.,2001,186, 81-102,,,,,,,,,,,,,,
303.15,822.88,0.29,Liquid-Gas,Experimental,NIST,Authors: Oswal, S. L.,Desai, H. S. Title: Studies of viscosity and excess molar volume of binary mixtures 4. 1-Alkanol + tri-n-butylamine mixtures at 303.15 and 313.15 K Citation: Fluid Phase Equilib.,2003,204, 281-294,,,,,,,,,,,,,,,
303.15,822.88,0.23,Liquid-Gas,Experimental,NIST,Authors: Oswal, S. L.,Desai, H. S. Title: Studies of viscosity and excess molar volume of binary mixtures. 1. Propylamine + 1 -alkanol mixtures at 303.15 and 313.15 K Citation: Fluid Phase Equilib.,1998,149, 359-376,,,,,,,,,,,,,,,
303.15,822.92,0.25,Liquid-Gas,Experimental,NIST,Authors: Oswal, S. L.,Prajapati, K. D.,Oswal, P.,Ghael, N. Y.,Ijardar, S. P. Title: Viscosity of binary mixtures of 1-alkanol+cyclohexane, 2-alkanol+cyclohexane and 1-alkanol+methylcyclohexane at 303.15 K Citation: J. Mol. Liq.,2005,116, 73-82,,,,,,,,
303.15,822.6,1,Liquid-Gas,Experimental,NIST,Authors: Saleh, M. A.,Akhtar, S.,Begum, S.,Ahmed, M. S.,Begum, S. K. Title: DENSITY AND VISCOSITY OF 1-ALKANOLS Citation: Phys. Chem. Liq.,2004,42, 615-623,,,,,,,,,
303.15,822.89,0.18,Liquid-Gas,Experimental,NIST,Authors: Venkatramana, L.,Sivakumar, K.,Gardas, R. L.,Reddy, K. D. Title: Effect of chain length of alcohol on thermodynamic properties of their binary mixtures with  benzylalcohol Citation: Thermochim. Acta,2014,581, 123-32,,,,,,,,,,,
303.15,824.327,0.65,Liquid-Gas,Experimental - Rejected,NIST,Authors: Dubey, N. Title: Micellar Properties and Related Thermodynamic Parameters of Aqueous Anionic Surfactants in the Presence of Monohydric Alcohols Citation: J. Chem. Eng. Data,2011,56, 3291-3300,,,,,,,,,,,,,,,,,
303.15,823.7,1,Liquid-Gas,Experimental - Rejected,NIST,Authors: Liew, K. Y.,Seng, C. E.,Ng, B. H. Title: Molar volumes of n-alcohols from 15 to 80 C Citation: J. Solution Chem.,1992,21, 1177-83,,,,,,,,,,,,,
308.141555,819.61,0.1,Liquid-Gas,Experimental,NIST,Authors: Jelinek, R. M.,Leopold, H. Title: Precision measurement of the density of some organic liquids according to the oscillator method Citation: Monatsh. Chem.,1978,109,387,,,,,,,,,,,,,,,
308.141555,819.4,0.3,Liquid-Gas,Experimental,NIST,Authors: Ortega, J. Title: Densities and Refractive Indices of Pure Alcohols as a Function of Temperature Citation: J. Chem. Eng. Data,1982,27, 312-7,,,,,,,,,,,,,,,,,
308.141555,819.7,0.1,Liquid-Gas,Experimental,NIST,Authors: Rauf, M. A.,Stewart, G. H.,Farhat-Aziz Title: Viscosities and Densities of Binary Mixtures of 1-Alkanols from 15 to 55 C Citation: J. Chem. Eng. Data,1983,28, 324-328,,,,,,,,,,,,,,
308.141555,820.214530003,4.93029772414,Liquid-Gas,Experimental,NIST,Authors: Singh, J.,Benson, G. C. Title: Vapor-liquid equilibrium studies of n-propanol + n-decanol mixtures Citation: Can. J. Chem.,1968,46, 2065-9,,,,,,,,,,,,,,,
308.15,819.427,0.44,Liquid-Gas,Experimental,NIST,Authors: Al-Jimaz, A. S.,Al-Kandary, J. A.,Abdul-Latif, A.-H. M. Title: Acoustical and Excess Properties of {Chlorobenzene + 1-Hexanol, or 1-Heptanol, or 1-Octanol, or 1-Nonanol, or 1-Decanol} at (298.15,303.15,308.15, and 313.15) K Citation: J. Chem. Eng. Data,2007,52, 206-214,,,,,,
308.15,819.84,3.27,Liquid-Gas,Experimental,NIST,Authors: Aljimaz, A. S.,Al-Kandary, J. A.,Abdul-Latif, A.-H. M. Title: Densities and viscosities for binary mixtures of phenetole with 1-pentanol, 1-hexanol, 1-heptanol, 1-octanol, 1-nonanol, and 1-decanol at different temperatures Citation: Fluid Phase Equilib.,2004,218, 247-60,,,,,,,,
308.15,819.427,0.197,Liquid-Gas,Experimental,NIST,Authors: AlTuwaim, M. S.,Alkhaldi, K. H. A. E.,Al-Jimaz, A. S.,Mohammad, A. A. Title: Physico-chemical properties of binary mixtures of N,N-dimethylformamide with  1-octanol, 1-nonanol and 1-decanol at different temperatures Citation: J. Chem. Thermodyn.,2013,58, 367-376,,,,,,,,,
308.15,820.31,2.94,Liquid-Gas,Experimental,NIST,Authors: Basu, M. A.,Samanta, T.,Das, D. Title: Thermodynamics of mixing for binary mixtures of 1-octanol and 1-decanol with n-dodecane and ternary mixture of (TBP + 1-octanol + dodecane) at T = (298.15 to 323.15) K Citation: J. Chem. Thermodyn.,2015,90, 158-168,,,,,,,,,,,,,
308.15,819.43,0.24,Liquid-Gas,Experimental,NIST,Authors: Basu, M. A.,Samanta, T.,Das, D. Title: Volumetric and compressibility studies on tri-n-butyl phosphate (TBP)-phase modifier (1-octanol, 1-decanol and isodecanol) interactions from T = (298.15 to 323.15) K Citation: J. Chem. Thermodyn.,2014,70,01/12/26,,,,,,,,,,,,
308.15,819.671,0.568,Liquid-Gas,Experimental,NIST,Authors: Bhatia, S. C.,Rani, R.,Bhatia, R. Title: Densities, Speeds of Sound, and Refractive Indices of Binary Mixtures of Decan-1-ol with Anisole, o-Cresol, m-Cresol, and p-Cresol at T = (298.15,303.15, and 308.15) K Citation: J. Chem. Eng. Data,2011,56, 1669-1674,,,,,,
308.15,819.67,0.24,Liquid-Gas,Experimental,NIST,Authors: Bhatia, S. C.,Rani, R.,Bhatia, R. Title: Viscosities, densities, speeds of sound and refractive indices of binary mixtures of  o-xylene, m-xylene, p-xylene, ethylbenzene and mesitylene with 1-decanol at  298.15 and 308.15 K Citation: J. Mol. Liq.,2011,159, 132-141,,,,,,,,
308.15,818.7,2.4,Liquid-Gas,Experimental,NIST,Authors: Davila, M. J.,Alcalde, R.,Atilhan, M.,Aparicio, S. Title: PrhoT measurements and derived properties of liquid 1-alkanols Citation: J. Chem. Thermodyn.,2012,47, 241-259,,,,,,,,,,,
308.15,819.635,0.159,Liquid-Gas,Experimental,NIST,Authors: Dubey, G. P.,Kaur, P. Title: Thermodynamic and spectral studies of molecular interactions in binary liquid mixtures of 1-butoxy-2- propanol with 1-alcohols Citation: J. Chem. Eng. Data,2015,60, 2232-2239,,,,,,,,,,,,,,,
308.15,819.28,0.24,Liquid-Gas,Experimental,NIST,Authors: Garcia, B.,Hoyuelos, F. J.,Alcalde, R.,Lea, J. M. Title: Molar excess volumes of binary liquid   mixtures: 2-pyrrolidinone with C,-C,,   n-a1 kanols Citation: Can. J. Chem.,1996,74, 121-127,,,,,,,,
308.15,819.42,0.24,Liquid-Gas,Experimental,NIST,Authors: Hasan, M.,Shirude, D. F.,Hiray, A. P.,Sawant, A. B.,Kadam, U. B. Title: Densities, viscosities and ultrasonic velocities of binary mixtures of methylbenzene with hexan-2-ol, heptan-2-ol and octan-2-ol at T = 298.15 and 308.15K Citation: Fluid Phase Equilib.,2007,252, 88-95,,,,,,,
308.15,819.28,0.88,Liquid-Gas,Experimental,NIST,Authors: Hoyuelos, F. J.,Garcia, B.,Alcalde, R.,Ibeas, S.,Leal, J. M. Title: Shear viscosities of binary mixtures of pyrrolidin-2-one with C6-C10 n-alkan-1-ols Citation: J. Chem. Soc., Faraday Trans.,1996,92, 219-225,,,,,,,,
308.15,819.16,0.18,Liquid-Gas,Experimental,NIST,Authors: Park, S. J.,Gmehling, J. Title: Excess molar volumes at the 308.15 K for constituent binaries of n-decane, n-dodecane, 1-decanol and 1-dodecanol Citation: Korean J. Chem. Eng.,1995,12, 152-155,,,,,,,,,,,,,
308.15,819.44,0.24,Liquid-Gas,Experimental,NIST,Authors: Shaik, J.,Sankar, M. G.,Ramachandran, D.,Rambabu, C. Title: Effect of Chain Length of Alcohol on Thermodynamic and Transport Properties of Their Binary Mixtures with N-Ethylaniline at Different Temperatures Citation: J. Solution Chem.,2014,43, 2067-2100,,,,,,,,,,,
308.15,820,0.5,Liquid-Gas,Experimental,NIST,Authors: Shan, Z.,Asfour, A. A. Title: Viscosities and densities of eight binary 1-alkanol systems at 308.15 and 313.15 K Citation: Fluid Phase Equilib.,1998,143, 253-262,,,,,,,,,,,,,,,
308.15,820.859,0.647,Liquid-Gas,Experimental - Rejected,NIST,Authors: Dubey, N. Title: Micellar Properties and Related Thermodynamic Parameters of Aqueous Anionic Surfactants in the Presence of Monohydric Alcohols Citation: J. Chem. Eng. Data,2011,56, 3291-3300,,,,,,,,,,,,,,,,,
308.161549,820.3,0.8,Liquid-Gas,Experimental - Rejected,NIST,Authors: Chamblain, J. F.,Vera, J. H. Title: Heats of Mixing of Amine/Alkane and Amine/Alcohol Systems at 288.15 and 308.15 K. Correlation and Prediction with AGSM and with the Quasi-Chemical Theory Citation: Can. J. Chem. Eng.,1988,66, 458-465,,,,,,,,,,,,,,,
313.09007,816,4.9,Liquid-Gas,Experimental,NIST,Authors: Dewan, R. K.,Gupta, S. P.,Mehta, S. K. Title: Excess volumes and viscosities of mixtures of dimethylsulfoxide with normal alcohols at 40.degree.C Citation: J. Solution Chem.,1989,18,13,,,,,,,,,,,,,
313.12,816.083260609,0.893709981694,Liquid-Gas,Experimental,NIST,Authors: Zuniga-Moreno, A.,Galicia-Luna, L. A. Title: Densities, Isothermal Compressibilities, and Isobaric Thermal Expansivities of Hexan-2-ol, Octan-1-ol, and Decan-1-ol from (313 to 363) K and Pressures up to 22 MPa Citation: J. Chem. Eng. Data,2007,52, 1773-1783 (Derived),,,,,,,,,,,
313.120061,816.07,0.16,Liquid-Gas,Experimental,NIST,Authors: Findenegg, G. H. Title: Density and Coefficients of Expansion of SOme Liquid Alkanols and Carboxylic Acids Citation: Monatsh. Chem.,1973,104,998,,,,,,,,,,,,,,,,,
313.13,812.7,0.54,Liquid-Gas,Experimental - Rejected,NIST,Authors: Costello, J. M.,Bowden, S. T. Title: The Temperature Variation of Orthobaric Density Difference in Liquid-Vapor Systems III. Alcohols Citation: Recl. Trav. Chim. Pays-Bas,1958,77, 36-46,,,,,,,,,,,,,,,
313.13,819,5,Liquid-Gas,Experimental - Rejected,NIST,Authors: Golik, A. Z.,Adamenko, I. I. Title: Compressibility and molecular structure of liquids: II normal alcohols and their solutions Citation: Ukr. Fiz. Zh.,1965,10,558,,,,,,,,,,,,,,,
313.13,816.8,0.322,Liquid-Gas,Experimental - Rejected,NIST,Authors: Kuss, E. Title: High Pressure Measurements III. The Viscosity and Compressibility of Fluids Citation: Z. Angew. Phys.,1955,7, 372-378,,,,,,,,,,,,,,,,,
313.13,816.8,0.322,Liquid-Gas,Experimental - Rejected,NIST,Authors: Kuss, E. Title: High Pressure Measurements III. The Viscosity and Compressibility of Fluids Citation: Z. Angew. Phys.,1955,7, 372-378,,,,,,,,,,,,,,,,,
313.140055,816.3,0.5,Liquid-Gas,Experimental,NIST,Authors: Gopal, K.,Rao, N. P. Title: Ultrasonic Studies in Binary Liquid Mixtures n-Decyl Alcohol as a Common Component Citation: Acustica,1983,54,115,,,,,,,,,,,,,,,
313.140055,816.11,0.44,Liquid-Gas,Experimental,NIST,Authors: Heintz, A.,Schmittecker, B.,Wagner, D.,Lichtenthaler, R. N. Title: Excess Volumes of Binary 1-Alkanol/Hexane Mixtures at Temperatures Between 283.15 and 323.15 K Citation: J. Chem. Eng. Data,1986,31,487,,,,,,,,,,,
313.140055,816.3,1.1,Liquid-Gas,Experimental,NIST,Authors: Matsuo, S.,Makita, T. Title: Volumetric properties of 1-alkanols at temperatures in the range 298-348 K and pressures up to 40 MPa Citation: Int. J. Thermophys.,1989,10, 885-897,,,,,,,,,,,,,,,
313.15,816.139,4.748,Liquid-Gas,Experimental,NIST,Authors: Al-Kandary, J. A.,Al-Jimaz, A. S.,Abdul-Latif, A. M. Title: Densities, viscosities, speeds of sound and refractive indices of binary mixtures of tetrahydrofuran with 1-hexanol, 1-heptanol, 1-octanol, 1-nonanol and 1- decanol at 298.15,303.15, 308.15 and 313.15 K Citation: Phys. Chem. Liq.,2009,47, 210-224,,,,,,
313.15,816.15,0.68,Liquid-Gas,Experimental,NIST,Authors: Dzida, M.,Goralski, P. Title: Excess molar heat capacities for (decan-1-ol + n-heptane) at temperatures from (290 to 318) K. Experimental results and theoretical description using the ERAS model Citation: J. Chem. Thermodyn.,2006,38, 962-969,,,,,,,,,,,,,,,
313.15,816.12,0.968,Liquid-Gas,Experimental,NIST,Authors: Dzida, M. Title: Speeds of Sound, Densities, Isobaric Thermal Expansion, Compressibilities, and Internal Pressures of Heptan-1-ol, Octan-1-ol, Nonan-1-ol, and Decan-1-ol at Temperatures from (293 to 318) K and Pressures up to 100 MPa Citation: J. Chem. Eng. Data,2007,52, 521-531,,,,,,,,,,
