T,eta,phase,,,,,,,,,,,,,,,,,
313.15,0.002937,liquid,Authors: Oskoei, A. G.;Safaei, N.;Ghasemi, J. Title: Densities and Viscosities for Binary and Ternary Mixtures of 1, 4-Dioxane + 1-Hexanol + N,N-Dimethylaniline from T ) (283.15 to 343.15) K Citation: J. Chem. Eng. Data,2008,53, 343-349,,,,,,,,
313.15,0.0031101,liquid,Authors: Oswal, S. L.;Desai, H. S. Title: Studies of viscosity and excess molar volume of binary mixtures 2. Butylamine + I -alkanol mixtures at 303.15 and 313.15 K Citation: Fluid Phase Equilib.,1999,161, 191-204,,,,,,,,,,,
313.15,0.0031101,liquid,Authors: Oswal, S. L.;Desai, H. S. Title: Studies of viscosity and excess molar volume of binary mixtures 3. 1-alkanol + di-n-propylamine, and + di-n-butylamine mixtures at 303.15 and 313.15 K Citation: Fluid Phase Equilib.,2001,186, 81-102,,,,,,,,,,
313.15,0.0028602,liquid,Authors: Rana, V. A.;Chaube, H. A. Title: Relative permittivity, density, viscosity, refractive index and ultrasonic velocity of binary mixture of ethylene glycol monophenyl ether and 1-hexanol at different temperatures Citation: J. Mol. Liq.,2013,187, 66-73,,,,,,,,
313.15,0.002946,liquid,Authors: Saleh, M. A.;Akhtar, S.;Begum, S.;Ahmed, M. S.;Begum, S. K. Title: DENSITY AND VISCOSITY OF 1-ALKANOLS Citation: Phys. Chem. Liq.,2004,42, 615-623,,,,,,,,
313.15,0.00311,liquid,Authors: Sastry, N. V.;Raj, M. M. Title: Excess molar volumes and isentropic compressibilities of binary mixtures containing methyl methacrylate-n-alcohols at 303.15 and 313.15 K Citation: Thermochim. Acta,1995,257, 39-50,,,,,,,,,,,
313.15,0.002934,liquid,Authors: Singh, R. P.;Sinha, C. P.;Das, J. C.;Ghosh, P. Title: Viscosity and density of ternary mixtures of toluene, bromobenzene, 1-hexanol and 1-octanol Citation: J. Chem. Eng. Data,1990,35,93,,,,,,,
313.15,0.002966,liquid,Authors: Trenzado, J. L.;Matos, J. S.;Gonzalez, E.;Romano, E.;Caro, M. N. Title: A Study on Properties Derived from Densities and Viscosities for the Ternary Systems (Methyl Pentanoate or Methyl Heptanoate) + n-Octane + 1-Hexanol and their Binary Subsystems at Various Temperatures. Citation: J. Chem. Eng. Data,2003,48, 1004-1014,,,,,,,,
313.15,0.00296,liquid,Authors: Wang, X.;Wang, X.;Song, B. Title: Densities and Viscosities of Binary Mixtures of 2,2,4-Trimethylpentane + 1-Propanol, + 1-Pentanol, + 1-Hexanol, and + 1-Heptanol from (298.15 to 323.15) K Citation: J. Chem. Eng. Data,2015,60, 1664-1673,,,,,
313.15,0.002936,liquid,Authors: Weng, W. L. Title: Densities and viscosities for binary mixtures of butylamine with aliphatic alcohols Citation: J. Chem. Eng. Data,2000,45, 606-609,,,,,,,,,,,,
313.15,0.002936,liquid,Authors: Weng, W. L. Title: Viscosities and Densities for Binary Mixtures of Anisole with 1-Butanol, 1-Pentanol, 1-Hexanol, 1-Heptanol, and 1-Octanol Citation: J. Chem. Eng. Data,1999,44, 63-66,,,,,,,,
318.1285,0.00258,liquid,Authors: Bamelis, P.;Huyskens, P.;Meeussen, E. Title: No.18 Influence of the Association of Alcohols on The Viscosity of Solutions Citation: J. Chim. Phys. Phys.-Chim. Biol.,1965,62,158,,,,,,,,,,
318.1285,0.002596,liquid,Authors: Hovorka, F.;Lankelma, H. P.;Stanford, S. C. Title: Thermodynamic Properties of the Hexyl Alcoholls II. 1-, 2- and 3-Hexanols and 2-Methyl-1 and -4-pentanol Citation: J. Am. Chem. Soc.,1938,60,820,,,,,,,,,
318.138555,0.00252,liquid,Authors: Matsuo, S.;Makita, T. Title: Viscosities of six 1-alkanols at temperatures in the range 298-348 and pressures up to 200 MPa Citation: Int. J. Thermophys.,1989,10,833,,,,,,,,,,,
318.15,0.0026553,liquid,Authors: Aljimaz, A. S.;Al-Kandary, J. A.;Abdul-Latif, A.-H. M. Title: Densities and viscosities for binary mixtures of phenetole with 1-pentanol, 1-hexanol, 1-heptanol, 1-octanol, 1-nonanol, and 1-decanol at different temperatures Citation: Fluid Phase Equilib.,2004,218, 247-60,,,,,
318.15,0.002546,liquid,Authors: Bajic, D.;Zivkovic, E.;Serbanovic, S.;Kijevcanin, M. Title: Volumetric and Viscometric Study of Binary Systems of Ethyl Butyrate with Alcohols Citation: J. Chem. Eng. Data,2014,59, 3677-3690,,,,,,,,,
318.15,0.00254,liquid,Authors: Cano-Gomez, J. J.;Iglesias-Silva, G. A.;Castrejon-Gonzalez, E. O.;Ramos-Estrada, M.;Hall, K. R. Title: Density and Viscosity of Binary Liquid Mixtures of Ethanol + 1-Hexanol and Ethanol + 1-Heptanol from (293.15 to 328.15) K at 0.1 MPa Citation: J. Chem. Eng. Data,2015,60, 1945-1955,,,,,,,,
318.15,0.00254,liquid,Authors: Domanska, U.;Zawadzki, M.;Lewandrowska, A. Title: Effect of temperature and composition on the density, viscosity, surface tension, and thermodynamic properties of binary mixtures of N-octylisoquinolinium bis{(trifluoromethyl)sulfonyl}imide with alcohols Citation: J. Chem. Thermodyn.,2012,48, 101-111,,,,,,,
318.15,0.00247,liquid,Authors: George, J.;Sastry, N. V.;Patel, S. R.;Valand, M. K. Title: Densities, Viscosities, Speeds of Sound, and Relative Permittivities for Methyl Acrylate + 1-Alcohols (C1-C6) at T = (308.15 and 318.15) K Citation: J. Chem. Eng. Data,2002,47, 262-269,,,,,,
318.15,0.002518,liquid,Authors: Habibullah, M.;Das, K. N.;Rahman, I. M. M.;Ashraf Uddin, M.;Saifuddin, K.;Iwakabe, K.;Hasegawa, H. Title: Density and Viscosity of the Binary Mixtures of Hexan-1-ol with Isomeric Xylenes at T = (308.15 and 318.15) K and Atmospheric Pressure Citation: J. Chem. Eng. Data,2010,55, 5370-5374,,,,,,
318.15,0.0026,liquid,Authors: Hoyuelos, F. J.;Garcia, B.;Alcalde, R.;Ibeas, S.;Leal, J. M. Title: Shear viscosities of binary mixtures of pyrrolidin-2-one with C6-C10 n-alkan-1-ols Citation: J. Chem. Soc., Faraday Trans.,1996,92, 219-225,,,,,,,
318.15,0.0025416,liquid,Authors: Liew, K. Y.;Seng, C. E.;Ng, B. H. Title: Viscosities of long chain n-alcohols from 15 to 80.degree.C Citation: J. Solution Chem.,1993,22, 1033-1040,,,,,,,,,,
318.15,0.0025772,liquid,Authors: Saleh, M. A.;Akhtar, S.;Begum, S.;Ahmed, M. S.;Begum, S. K. Title: DENSITY AND VISCOSITY OF 1-ALKANOLS Citation: Phys. Chem. Liq.,2004,42, 615-623,,,,,,,,
318.15,0.002581,liquid,Authors: Wang, X.;Wang, X.;Song, B. Title: Densities and Viscosities of Binary Mixtures of 2,2,4-Trimethylpentane + 1-Propanol, + 1-Pentanol, + 1-Hexanol, and + 1-Heptanol from (298.15 to 323.15) K Citation: J. Chem. Eng. Data,2015,60, 1664-1673,,,,,
322.95,0.0022731,liquid,Authors: Naziev, Y. M.;Shakhverdiev, A. N.;Abdullaev, T. Sh. Title: Study of the dynamic viscosities of aliphatic alcohols near the liquid- vapor phase-equilibrium line Citation: Teplofiz. Vys. Temp.,1991,29, 823-4,,,,,,,,,,
323,0.00218339,liquid,Authors: Chowdhury, M. A.;Majid, M. A.;Saleh, M. A. Title: Volumetric and viscometric behaviour of binary systems: (1-hexanol + hydrocarbons) Citation: J. Chem. Thermodyn.,2001,33, 347-360,,,,,,,,,,
323.137055,0.00221,liquid,Authors: Matsuo, S.;Makita, T. Title: Viscosities of six 1-alkanols at temperatures in the range 298-348 and pressures up to 200 MPa Citation: Int. J. Thermophys.,1989,10,833,,,,,,,,,,,
323.137055,0.002169,liquid,Authors: Singh, R. P.;Sinha, C. P.;Das, J. C.;Ghosh, P. Title: Viscosity and Density of Ternary Mixtures for Toluene, Ethylbenzene, Bromobenzene, and 1-Hexanol Citation: J. Chem. Eng. Data,1989,34,335,,,,,,
323.137055,0.002169,liquid,Authors: Singh, R. P.;Sinha, C. P. Title: Viscosities and Activation Energies of Viscous Flow of the Binary Mixtures of n-Hexane with Toluene, Chlorobenzene, and 1-Hexanol Citation: J. Chem. Eng. Data,1984,29,132,,,,,,,,,
323.137055,0.00214288990684,liquid,Authors: Singh, R. P.;Sinha, C. P. Title: Viscosities and Activation Energies of Viscous Flow of the Binary Mixtures of n-Hexane with Toluene, Chlorobenzene, and 1-Hexanol Citation: J. Chem. Eng. Data,1984,29,132,,,,,,,,,
323.137055,0.002169,liquid,Authors: Singh, R. P.;Sinha, C. P. Title: Viscosities and acyivation energies of viscous flow of ternary mixtures of toluene, chlorobenzene, 1-hexanol and benzyl alcohol. Citation: J. Chem. Eng. Data,1985,30,470,,,,,,,,,
323.15,0.002241,liquid,Authors: Bajic, D.;Zivkovic, E.;Serbanovic, S.;Kijevcanin, M. Title: Volumetric and Viscometric Study of Binary Systems of Ethyl Butyrate with Alcohols Citation: J. Chem. Eng. Data,2014,59, 3677-3690,,,,,,,,,
323.15,0.00223,liquid,Authors: Cano-Gomez, J. J.;Iglesias-Silva, G. A.;Castrejon-Gonzalez, E. O.;Ramos-Estrada, M.;Hall, K. R. Title: Density and Viscosity of Binary Liquid Mixtures of Ethanol + 1-Hexanol and Ethanol + 1-Heptanol from (293.15 to 328.15) K at 0.1 MPa Citation: J. Chem. Eng. Data,2015,60, 1945-1955,,,,,,,,
323.15,0.002215,liquid,Authors: Das, K.;Habibullah, M.;Rahman, I. M. M.;Hasegawa, H.;Uddin, K. S.;Saifuddin, K. Title: Thermodynamic Properties of the Binary Mixture of Hexan-1-ol with m-Xylene at T = (303.15,313.15, and 323.15) K Citation: J. Chem. Eng. Data,2009,54, 3300-3302,,,,,
323.15,0.00228447298278,liquid,Authors: FEDELES, A.;Ciocirlan, O.;Iulian, O. Title: VISCOMETRIC STUDIES OF BINARY DIMETHYL SULFOXIDE + 1-HEXANOL SYSTEM Citation: Rev. Roum. Chim.,2011,56, 571-576,,,,,,,,,,
323.15,0.002215,liquid,Authors: Habibullah, M.;Das, K. N.;Rahman, I. M. M.;Hasegawa, H.;Uddin, M. A.;Saifuddin, K. Title: Volumetric and Viscometric Behavior of the Binary System: (Hexan-1-ol + p-Xylene) Citation: J. Chem. Eng. Data,2010,55, 5311-5313,,,,,,,
323.15,0.00223,liquid,Authors: Lee, M. J.;Lin, T.-K.;Pai, Y.-H.;Lin, K.-S. Title: Density and Viscosity for Monoethanolamine + 1-Propanol, + 1-Hexanol, and + 1-Octanol Citation: J. Chem. Eng. Data,1997,42, 854-857,,,,,,,
323.15,0.0022436,liquid,Authors: Liew, K. Y.;Seng, C. E.;Ng, B. H. Title: Viscosities of long chain n-alcohols from 15 to 80.degree.C Citation: J. Solution Chem.,1993,22, 1033-1040,,,,,,,,,,
323.15,0.002172,liquid,Authors: Oskoei, A. G.;Safaei, N.;Ghasemi, J. Title: Densities and Viscosities for Binary and Ternary Mixtures of 1, 4-Dioxane + 1-Hexanol + N,N-Dimethylaniline from T ) (283.15 to 343.15) K Citation: J. Chem. Eng. Data,2008,53, 343-349,,,,,,,,
323.15,0.002276,liquid,Authors: Oskoei, A. G.;Safaei, N.;Ghasemi, J. Title: Densities and Viscosities for Binary and Ternary Mixtures of 1, 4-Dioxane + 1-Hexanol + N,N-Dimethylaniline from T ) (283.15 to 343.15) K Citation: J. Chem. Eng. Data,2008,53, 343-349,,,,,,,,
323.15,0.0022644,liquid,Authors: Saleh, M. A.;Akhtar, S.;Begum, S.;Ahmed, M. S.;Begum, S. K. Title: DENSITY AND VISCOSITY OF 1-ALKANOLS Citation: Phys. Chem. Liq.,2004,42, 615-623,,,,,,,,
323.15,0.002169,liquid,Authors: Singh, R. P.;Sinha, C. P.;Das, J. C.;Ghosh, P. Title: Viscosity and density of ternary mixtures of toluene, bromobenzene, 1-hexanol and 1-octanol Citation: J. Chem. Eng. Data,1990,35,93,,,,,,,
323.15,0.002251,liquid,Authors: Wang, X.;Wang, X.;Song, B. Title: Densities and Viscosities of Binary Mixtures of 2,2,4-Trimethylpentane + 1-Propanol, + 1-Pentanol, + 1-Hexanol, and + 1-Heptanol from (298.15 to 323.15) K Citation: J. Chem. Eng. Data,2015,60, 1664-1673,,,,,
323.15,0.002248,liquid,Authors: Weng, W. L. Title: Densities and viscosities for binary mixtures of butylamine with aliphatic alcohols Citation: J. Chem. Eng. Data,2000,45, 606-609,,,,,,,,,,,,
323.15,0.002248,liquid,Authors: Weng, W. L. Title: Viscosities and Densities for Binary Mixtures of Anisole with 1-Butanol, 1-Pentanol, 1-Hexanol, 1-Heptanol, and 1-Octanol Citation: J. Chem. Eng. Data,1999,44, 63-66,,,,,,,,
328.1255,0.001993,liquid,Authors: Bamelis, P.;Huyskens, P.;Meeussen, E. Title: No.18 Influence of the Association of Alcohols on The Viscosity of Solutions Citation: J. Chim. Phys. Phys.-Chim. Biol.,1965,62,158,,,,,,,,,,
328.1255,0.002007,liquid,Authors: Hovorka, F.;Lankelma, H. P.;Stanford, S. C. Title: Thermodynamic Properties of the Hexyl Alcoholls II. 1-, 2- and 3-Hexanols and 2-Methyl-1 and -4-pentanol Citation: J. Am. Chem. Soc.,1938,60,820,,,,,,,,,
328.135555,0.00195,liquid,Authors: Matsuo, S.;Makita, T. Title: Viscosities of six 1-alkanols at temperatures in the range 298-348 and pressures up to 200 MPa Citation: Int. J. Thermophys.,1989,10,833,,,,,,,,,,,
328.15,0.00197,liquid,Authors: Cano-Gomez, J. J.;Iglesias-Silva, G. A.;Castrejon-Gonzalez, E. O.;Ramos-Estrada, M.;Hall, K. R. Title: Density and Viscosity of Binary Liquid Mixtures of Ethanol + 1-Hexanol and Ethanol + 1-Heptanol from (293.15 to 328.15) K at 0.1 MPa Citation: J. Chem. Eng. Data,2015,60, 1945-1955,,,,,,,,
328.15,0.00197,liquid,Authors: Domanska, U.;Zawadzki, M.;Lewandrowska, A. Title: Effect of temperature and composition on the density, viscosity, surface tension, and thermodynamic properties of binary mixtures of N-octylisoquinolinium bis{(trifluoromethyl)sulfonyl}imide with alcohols Citation: J. Chem. Thermodyn.,2012,48, 101-111,,,,,,,
328.15,0.0019539,liquid,Authors: Liew, K. Y.;Seng, C. E.;Ng, B. H. Title: Viscosities of long chain n-alcohols from 15 to 80.degree.C Citation: J. Solution Chem.,1993,22, 1033-1040,,,,,,,,,,
333.13437,0.00173,liquid,Authors: Matsuo, S.;Makita, T. Title: Viscosities of six 1-alkanols at temperatures in the range 298-348 and pressures up to 200 MPa Citation: Int. J. Thermophys.,1989,10,833,,,,,,,,,,,
333.13437,0.001655,liquid,Authors: Singh, R. P.;Sinha, C. P.;Das, J. C.;Ghosh, P. Title: Viscosity and Density of Ternary Mixtures for Toluene, Ethylbenzene, Bromobenzene, and 1-Hexanol Citation: J. Chem. Eng. Data,1989,34,335,,,,,,
333.13437,0.001655,liquid,Authors: Singh, R. P.;Sinha, C. P. Title: Viscosities and Activation Energies of Viscous Flow of the Binary Mixtures of n-Hexane with Toluene, Chlorobenzene, and 1-Hexanol Citation: J. Chem. Eng. Data,1984,29,132,,,,,,,,,
333.13437,0.001655,liquid,Authors: Singh, R. P.;Sinha, C. P. Title: Viscosities and acyivation energies of viscous flow of ternary mixtures of toluene, chlorobenzene, 1-hexanol and benzyl alcohol. Citation: J. Chem. Eng. Data,1985,30,470,,,,,,,,,
333.15,0.0017497,liquid,Authors: Liew, K. Y.;Seng, C. E.;Ng, B. H. Title: Viscosities of long chain n-alcohols from 15 to 80.degree.C Citation: J. Solution Chem.,1993,22, 1033-1040,,,,,,,,,,
333.15,0.001654,liquid,Authors: Oskoei, A. G.;Safaei, N.;Ghasemi, J. Title: Densities and Viscosities for Binary and Ternary Mixtures of 1, 4-Dioxane + 1-Hexanol + N,N-Dimethylaniline from T ) (283.15 to 343.15) K Citation: J. Chem. Eng. Data,2008,53, 343-349,,,,,,,,
333.15,0.001655,liquid,Authors: Singh, R. P.;Sinha, C. P.;Das, J. C.;Ghosh, P. Title: Viscosity and density of ternary mixtures of toluene, bromobenzene, 1-hexanol and 1-octanol Citation: J. Chem. Eng. Data,1990,35,93,,,,,,,
338.124,0.001583,liquid,Authors: Hovorka, F.;Lankelma, H. P.;Stanford, S. C. Title: Thermodynamic Properties of the Hexyl Alcoholls II. 1-, 2- and 3-Hexanols and 2-Methyl-1 and -4-pentanol Citation: J. Am. Chem. Soc.,1938,60,820,,,,,,,,,
338.13337,0.00154,liquid,Authors: Matsuo, S.;Makita, T. Title: Viscosities of six 1-alkanols at temperatures in the range 298-348 and pressures up to 200 MPa Citation: Int. J. Thermophys.,1989,10,833,,,,,,,,,,,
338.15,0.00156,liquid,Authors: Domanska, U.;Zawadzki, M.;Lewandrowska, A. Title: Effect of temperature and composition on the density, viscosity, surface tension, and thermodynamic properties of binary mixtures of N-octylisoquinolinium bis{(trifluoromethyl)sulfonyl}imide with alcohols Citation: J. Chem. Thermodyn.,2012,48, 101-111,,,,,,,
338.15,0.001573,liquid,Authors: Liew, K. Y.;Seng, C. E.;Ng, B. H. Title: Viscosities of long chain n-alcohols from 15 to 80.degree.C Citation: J. Solution Chem.,1993,22, 1033-1040,,,,,,,,,,
343.132055,0.00138,liquid,Authors: Matsuo, S.;Makita, T. Title: Viscosities of six 1-alkanols at temperatures in the range 298-348 and pressures up to 200 MPa Citation: Int. J. Thermophys.,1989,10,833,,,,,,,,,,,
343.15,0.0013935,liquid,Authors: Liew, K. Y.;Seng, C. E.;Ng, B. H. Title: Viscosities of long chain n-alcohols from 15 to 80.degree.C Citation: J. Solution Chem.,1993,22, 1033-1040,,,,,,,,,,
343.15,0.001411,liquid,Authors: Oskoei, A. G.;Safaei, N.;Ghasemi, J. Title: Densities and Viscosities for Binary and Ternary Mixtures of 1, 4-Dioxane + 1-Hexanol + N,N-Dimethylaniline from T ) (283.15 to 343.15) K Citation: J. Chem. Eng. Data,2008,53, 343-349,,,,,,,,
348.1235,0.001268,liquid,Authors: Hovorka, F.;Lankelma, H. P.;Stanford, S. C. Title: Thermodynamic Properties of the Hexyl Alcoholls II. 1-, 2- and 3-Hexanols and 2-Methyl-1 and -4-pentanol Citation: J. Am. Chem. Soc.,1938,60,820,,,,,,,,,
348.130555,0.00124,liquid,Authors: Matsuo, S.;Makita, T. Title: Viscosities of six 1-alkanols at temperatures in the range 298-348 and pressures up to 200 MPa Citation: Int. J. Thermophys.,1989,10,833,,,,,,,,,,,
348.15,0.0012457,liquid,Authors: Liew, K. Y.;Seng, C. E.;Ng, B. H. Title: Viscosities of long chain n-alcohols from 15 to 80.degree.C Citation: J. Solution Chem.,1993,22, 1033-1040,,,,,,,,,,
349.6,0.001244,liquid,Authors: Naziev, Y. M.;Shakhverdiev, A. N.;Abdullaev, T. Sh. Title: Study of the dynamic viscosities of aliphatic alcohols near the liquid- vapor phase-equilibrium line Citation: Teplofiz. Vys. Temp.,1991,29, 823-4,,,,,,,,,,
353.15,0.0011242,liquid,Authors: Liew, K. Y.;Seng, C. E.;Ng, B. H. Title: Viscosities of long chain n-alcohols from 15 to 80.degree.C Citation: J. Solution Chem.,1993,22, 1033-1040,,,,,,,,,,
358.123,0.001031,liquid,Authors: Hovorka, F.;Lankelma, H. P.;Stanford, S. C. Title: Thermodynamic Properties of the Hexyl Alcoholls II. 1-, 2- and 3-Hexanols and 2-Methyl-1 and -4-pentanol Citation: J. Am. Chem. Soc.,1938,60,820,,,,,,,,,
368.1235,0.000852,liquid,Authors: Hovorka, F.;Lankelma, H. P.;Stanford, S. C. Title: Thermodynamic Properties of the Hexyl Alcoholls II. 1-, 2- and 3-Hexanols and 2-Methyl-1 and -4-pentanol Citation: J. Am. Chem. Soc.,1938,60,820,,,,,,,,,
372.35,0.0007965,liquid,Authors: Naziev, Y. M.;Shakhverdiev, A. N.;Abdullaev, T. Sh. Title: Study of the dynamic viscosities of aliphatic alcohols near the liquid- vapor phase-equilibrium line Citation: Teplofiz. Vys. Temp.,1991,29, 823-4,,,,,,,,,,
378.125,0.000714,liquid,Authors: Hovorka, F.;Lankelma, H. P.;Stanford, S. C. Title: Thermodynamic Properties of the Hexyl Alcoholls II. 1-, 2- and 3-Hexanols and 2-Methyl-1 and -4-pentanol Citation: J. Am. Chem. Soc.,1938,60,820,,,,,,,,,
388.1265,0.000605,liquid,Authors: Hovorka, F.;Lankelma, H. P.;Stanford, S. C. Title: Thermodynamic Properties of the Hexyl Alcoholls II. 1-, 2- and 3-Hexanols and 2-Methyl-1 and -4-pentanol Citation: J. Am. Chem. Soc.,1938,60,820,,,,,,,,,
392.65,0.000554,liquid,Authors: Naziev, Y. M.;Shakhverdiev, A. N.;Abdullaev, T. Sh. Title: Study of the dynamic viscosities of aliphatic alcohols near the liquid- vapor phase-equilibrium line Citation: Teplofiz. Vys. Temp.,1991,29, 823-4,,,,,,,,,,
398.1285,0.000519,liquid,Authors: Hovorka, F.;Lankelma, H. P.;Stanford, S. C. Title: Thermodynamic Properties of the Hexyl Alcoholls II. 1-, 2- and 3-Hexanols and 2-Methyl-1 and -4-pentanol Citation: J. Am. Chem. Soc.,1938,60,820,,,,,,,,,
408.131,0.000448,liquid,Authors: Hovorka, F.;Lankelma, H. P.;Stanford, S. C. Title: Thermodynamic Properties of the Hexyl Alcoholls II. 1-, 2- and 3-Hexanols and 2-Methyl-1 and -4-pentanol Citation: J. Am. Chem. Soc.,1938,60,820,,,,,,,,,
418.133,0.000391,liquid,Authors: Hovorka, F.;Lankelma, H. P.;Stanford, S. C. Title: Thermodynamic Properties of the Hexyl Alcoholls II. 1-, 2- and 3-Hexanols and 2-Methyl-1 and -4-pentanol Citation: J. Am. Chem. Soc.,1938,60,820,,,,,,,,,
419.35,0.0003803,liquid,Authors: Naziev, Y. M.;Shakhverdiev, A. N.;Abdullaev, T. Sh. Title: Study of the dynamic viscosities of aliphatic alcohols near the liquid- vapor phase-equilibrium line Citation: Teplofiz. Vys. Temp.,1991,29, 823-4,,,,,,,,,,
428.136,0.000345,liquid,Authors: Hovorka, F.;Lankelma, H. P.;Stanford, S. C. Title: Thermodynamic Properties of the Hexyl Alcoholls II. 1-, 2- and 3-Hexanols and 2-Methyl-1 and -4-pentanol Citation: J. Am. Chem. Soc.,1938,60,820,,,,,,,,,
455.75,0.0002485,liquid,Authors: Naziev, Y. M.;Shakhverdiev, A. N.;Abdullaev, T. Sh. Title: Study of the dynamic viscosities of aliphatic alcohols near the liquid- vapor phase-equilibrium line Citation: Teplofiz. Vys. Temp.,1991,29, 823-4,,,,,,,,,,
483.15,0.0001863,liquid,Authors: Naziev, Y. M.;Shakhverdiev, A. N.;Abdullaev, T. Sh. Title: Study of the dynamic viscosities of aliphatic alcohols near the liquid- vapor phase-equilibrium line Citation: Teplofiz. Vys. Temp.,1991,29, 823-4,,,,,,,,,,
520.15,0.0001443,liquid,Authors: Naziev, Y. M.;Shakhverdiev, A. N.;Abdullaev, T. Sh. Title: Study of the dynamic viscosities of aliphatic alcohols near the liquid- vapor phase-equilibrium line Citation: Teplofiz. Vys. Temp.,1991,29, 823-4,,,,,,,,,,
545.95,0.000104,liquid,Authors: Naziev, Y. M.;Shakhverdiev, A. N.;Abdullaev, T. Sh. Title: Study of the dynamic viscosities of aliphatic alcohols near the liquid- vapor phase-equilibrium line Citation: Teplofiz. Vys. Temp.,1991,29, 823-4,,,,,,,,,,
576.25,8.22E-05,liquid,Authors: Naziev, Y. M.;Shakhverdiev, A. N.;Abdullaev, T. Sh. Title: Study of the dynamic viscosities of aliphatic alcohols near the liquid- vapor phase-equilibrium line Citation: Teplofiz. Vys. Temp.,1991,29, 823-4,,,,,,,,,,
602.15,6.90E-05,liquid,Authors: Naziev, Y. M.;Shakhverdiev, A. N.;Abdullaev, T. Sh. Title: Study of the dynamic viscosities of aliphatic alcohols near the liquid- vapor phase-equilibrium line Citation: Teplofiz. Vys. Temp.,1991,29, 823-4,,,,,,,,,,
